,date,coord_pol_az,coord_pol_r,lon,lat,height,meanval
97,2016-06-24 10:20:00,164,161,"52,6968528124155","8,1111515107996","1698,56357631087","3,41406563232685"
98,2016-06-24 10:20:00,164,162,"52,6968528124155","8,11843831148261","1753,21369580179","3,43976011255692"
99,2016-06-24 10:20:00,164,163,"52,6968528124155","8,12572766461462","1719,95739784464","3,27212299252378"
100,2016-06-24 10:20:00,166,164,"52,7124718174265","8,13301957145582","887,514393579215","2,39068108848457"
101,2016-06-24 10:20:00,166,165,"52,7124718174265","8,14031403326712","854,022993221879","2,27306906724798"
102,2016-06-24 10:20:00,167,158,"52,7202805526934","8,08930641085208","893,260251224041","2,13456133830136"
103,2016-06-24 10:20:00,167,159,"52,7202805526934","8,0965855617429","898,785967599601","2,73765759838038"
104,2016-06-24 10:20:00,167,160,"52,7202805526934","8,103867261306","865,882333580405","3,20233031850437"
105,2016-06-24 10:20:00,167,161,"52,7202805526934","8,1111515107996","832,861143544316","2,73945924280019"
106,2016-06-24 10:20:00,167,163,"52,7202805526934","8,12572766461462","920,888243431225","2,7310066680456"
107,2016-06-24 10:20:00,167,164,"52,7202805526934","8,13301957145582","887,514393579215","3,06442875029712"
108,2016-06-24 10:20:00,167,165,"52,7202805526934","8,14031403326712","854,022993221879","2,59556341839248"
109,2016-06-24 10:20:00,167,166,"52,7202805526934","8,14761105131004","937,464324757457","2,88987129515615"
110,2016-06-24 10:20:00,167,167,"52,7202805526934","8,15491062684679","903,73782755807","2,67801811674546"
111,2016-06-24 10:20:00,167,168,"52,7202805526934","8,16221276114022","869,893784034997","2,34532005982152"
112,2016-06-24 10:20:00,167,169,"52,7202805526934","8,16951745545384","875,183932866901","2,36741125121199"
113,2016-06-24 10:20:00,168,158,"52,7280887758126","8,08930641085208","893,260251224041","2,42349795740226"
114,2016-06-24 10:20:00,168,159,"52,7280887758126","8,0965855617429","898,785967599601","2,21821152033477"
115,2016-06-24 10:20:00,168,160,"52,7280887758126","8,103867261306","865,882333580405","3,39534200059957"
116,2016-06-24 10:20:00,168,161,"52,7280887758126","8,1111515107996","832,861143544316","2,85126222361778"
